"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage"
"C1210",5,"1119",46,0,2001,2,"N","Atlantic City, NJ MSA","Private","Other crop farming","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"1119",46,0,2001,3,"N","Atlantic City, NJ MSA","Private","Other crop farming","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"1119",46,0,2001,4,"N","Atlantic City, NJ MSA","Private","Other crop farming","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,11199,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","All other crop farming","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"11199",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","All other crop farming","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"11199",47,0,2001,3,"N","Atlantic City, NJ MSA","Private","All other crop farming","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"11199",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","All other crop farming","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,111998,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","All other miscellaneous crop farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"111998",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","All other miscellaneous crop farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"111998",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","All other miscellaneous crop farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"111998",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","All other miscellaneous crop farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,112,45,0,2001,1,"N","Atlantic City, NJ MSA","Private","Animal production","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"112",45,0,2001,2,"N","Atlantic City, NJ MSA","Private","Animal production","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"112",45,0,2001,3,"N","Atlantic City, NJ MSA","Private","Animal production","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"112",45,0,2001,4,"N","Atlantic City, NJ MSA","Private","Animal production","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,1122,46,0,2001,1,"N","Atlantic City, NJ MSA","Private","Hog and pig farming","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"1122",46,0,2001,2,"N","Atlantic City, NJ MSA","Private","Hog and pig farming","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"1122",46,0,2001,3,"-","Atlantic City, NJ MSA","Private","Hog and pig farming","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"1122",46,0,2001,4,"-","Atlantic City, NJ MSA","Private","Hog and pig farming","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,11221,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","Hog and pig farming","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"11221",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","Hog and pig farming","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"11221",47,0,2001,3,"-","Atlantic City, NJ MSA","Private","Hog and pig farming","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"11221",47,0,2001,4,"-","Atlantic City, NJ MSA","Private","Hog and pig farming","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,112210,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Hog and pig farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"112210",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Hog and pig farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"112210",48,0,2001,3,"-","Atlantic City, NJ MSA","Private","Hog and pig farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"112210",48,0,2001,4,"-","Atlantic City, NJ MSA","Private","Hog and pig farming","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,1123,46,0,2001,1,"N","Atlantic City, NJ MSA","Private","Poultry and egg production","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"1123",46,0,2001,2,"N","Atlantic City, NJ MSA","Private","Poultry and egg production","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"1123",46,0,2001,3,"N","Atlantic City, NJ MSA","Private","Poultry and egg production","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"1123",46,0,2001,4,"N","Atlantic City, NJ MSA","Private","Poultry and egg production","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,11231,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","Chicken egg production","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"11231",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","Chicken egg production","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"11231",47,0,2001,3,"N","Atlantic City, NJ MSA","Private","Chicken egg production","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"11231",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","Chicken egg production","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,112310,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Chicken egg production","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"112310",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Chicken egg production","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"112310",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Chicken egg production","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"112310",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Chicken egg production","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,114,45,0,2001,1,"N","Atlantic City, NJ MSA","Private","Fishing, hunting and trapping","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"114",45,0,2001,2,"N","Atlantic City, NJ MSA","Private","Fishing, hunting and trapping","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"114",45,0,2001,3,"N","Atlantic City, NJ MSA","Private","Fishing, hunting and trapping","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"114",45,0,2001,4,"N","Atlantic City, NJ MSA","Private","Fishing, hunting and trapping","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,1141,46,0,2001,1,"N","Atlantic City, NJ MSA","Private","Fishing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"1141",46,0,2001,2,"N","Atlantic City, NJ MSA","Private","Fishing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"1141",46,0,2001,3,"N","Atlantic City, NJ MSA","Private","Fishing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"1141",46,0,2001,4,"N","Atlantic City, NJ MSA","Private","Fishing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,11411,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","Fishing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"11411",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","Fishing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"11411",47,0,2001,3,"N","Atlantic City, NJ MSA","Private","Fishing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"11411",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","Fishing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,114112,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Shellfish fishing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"114112",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Shellfish fishing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"114112",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Shellfish fishing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"114112",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Shellfish fishing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,1142,46,0,2001,1,"N","Atlantic City, NJ MSA","Private","Hunting and trapping","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"1142",46,0,2001,2,"N","Atlantic City, NJ MSA","Private","Hunting and trapping","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"1142",46,0,2001,3,"N","Atlantic City, NJ MSA","Private","Hunting and trapping","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"1142",46,0,2001,4,"N","Atlantic City, NJ MSA","Private","Hunting and trapping","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,11421,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","Hunting and trapping","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"11421",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","Hunting and trapping","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"11421",47,0,2001,3,"N","Atlantic City, NJ MSA","Private","Hunting and trapping","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"11421",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","Hunting and trapping","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,114210,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Hunting and trapping","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"114210",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Hunting and trapping","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"114210",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Hunting and trapping","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"114210",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Hunting and trapping","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,115,45,0,2001,1,"","Atlantic City, NJ MSA","Private","Agriculture and forestry support activities","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",13,243,180,161,633072,593272,16308,250
"C1210",5,"115",45,0,2001,2,"","Atlantic City, NJ MSA","Private","Agriculture and forestry support activities","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",13,89,100,275,440187,368187,9965,219
"C1210",5,"115",45,0,2001,3,"","Atlantic City, NJ MSA","Private","Agriculture and forestry support activities","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",10,563,284,323,1386589,1291367,30191,273
"C1210",5,"115",45,0,2001,4,"","Atlantic City, NJ MSA","Private","Agriculture and forestry support activities","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",10,250,239,259,733993,642533,17357,226
"C1210",5,1151,46,0,2001,1,"N","Atlantic City, NJ MSA","Private","Support activities for crop production","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"1151",46,0,2001,2,"N","Atlantic City, NJ MSA","Private","Support activities for crop production","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"1151",46,0,2001,3,"N","Atlantic City, NJ MSA","Private","Support activities for crop production","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"1151",46,0,2001,4,"N","Atlantic City, NJ MSA","Private","Support activities for crop production","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,11511,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","Support activities for crop production","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"11511",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","Support activities for crop production","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"11511",47,0,2001,3,"N","Atlantic City, NJ MSA","Private","Support activities for crop production","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"11511",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","Support activities for crop production","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,115112,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Soil preparation, planting, and cultivating","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"115112",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Soil preparation, planting, and cultivating","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"115112",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Soil preparation, planting, and cultivating","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"115112",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Soil preparation, planting, and cultivating","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,115114,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Other postharvest crop activities","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"115114",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Other postharvest crop activities","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"115114",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Other postharvest crop activities","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"115114",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Other postharvest crop activities","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,115115,48,0,2001,1,"","Atlantic City, NJ MSA","Private","Farm labor contractors and crew leaders","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",7,32,16,27,104977,104977,2702,323
"C1210",5,"115115",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Farm labor contractors and crew leaders","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"115115",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Farm labor contractors and crew leaders","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
